"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2L9N0zZnd37dwF0clgxMGI","ceilings","spotify:artist:1GmsPCcpKgF9OhlNXjOsbS","Lizzy McAlpine","spotify:album:68L5xVV9wydotfDXEik7eD","five seconds flat","spotify:artist:1GmsPCcpKgF9OhlNXjOsbS","Lizzy McAlpine","2022-04-08","https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3","1","8","182887","https://p.scdn.co/mp3-preview/580782ffb17d468fe5d000bdf86cc07926ff9a5a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","GBKPL2280163","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2022-12-04T14:45:04Z"
"spotify:track:2P5yIMu2DNeMXTyOANKS6k","Nobody","spotify:artist:2uYWxilOVlUdk4oV9DvwqK","Mitski","spotify:album:42cH7mrkfljkqkxA2Ip9Xq","Be the Cowboy","spotify:artist:2uYWxilOVlUdk4oV9DvwqK","Mitski","2018-08-17","https://i.scdn.co/image/ab67616d0000b273c428f67b4a9b7e1114dfc117","1","9","193429","https://p.scdn.co/mp3-preview/d1f924f6d78addbc223d141f37fa68d3f230bd4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USJ5G1815009","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2022-12-04T14:45:14Z"
"spotify:track:7M6KOBCfPzWqbkiaXnm7bd","Too Close","spotify:artist:6rniTPs9zN26kYnkPdFl1U","Sir Chloe","spotify:album:0Vcu9I1RkUF1VYSVeYwLhR","Party Favors","spotify:artist:6rniTPs9zN26kYnkPdFl1U","Sir Chloe","2020-10-23","https://i.scdn.co/image/ab67616d0000b273912b00ae82d10a2a4cdc084e","1","7","170575","https://p.scdn.co/mp3-preview/a6de77040d1efc5e5e05d929a2979fc667b50761?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","QZFZ21909163","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2022-12-04T14:45:36Z"
"spotify:track:0tr6XR58KBdDYd8qvHVTs8","Back To December","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:6S6JQWzUrJVcJLK4fi74Fw","Speak Now (Deluxe Package)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2010-01-01","https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd","1","3","293040","https://p.scdn.co/mp3-preview/73fc7b1292e5f09e8f86ca81fbb32d7bcb009739?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","GBUM71027838","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2022-12-04T14:48:32Z"
"spotify:track:3zwMVvkBe2qIKDObWgXw4N","right where you left me - bonus track","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:6AORtDjduMM3bupSWzbTSG","evermore (deluxe version)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2021-01-07","https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6","1","16","245026","https://p.scdn.co/mp3-preview/eeae20ff06a1473750df3800b820b5eb61f7c033?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USUG12004720","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2022-12-04T14:49:24Z"
"spotify:track:184LhOKZnJoA3YuIpRZkPq","Obvious","spotify:artist:6tUJpYN2aYiXbzAcg0pIOo","Sinéad Harnett","spotify:album:7KaTBMubEkwwczNjyLyEB0","Ready Is Always Too Late (Deluxe)","spotify:artist:6tUJpYN2aYiXbzAcg0pIOo","Sinéad Harnett","2022-01-28","https://i.scdn.co/image/ab67616d0000b2730c82c42577c9e15d679c2615","1","10","177146","https://p.scdn.co/mp3-preview/ca66bcb6216834e8e18a16cacceb6828a1cd9816?cid=9950ac751e34487dbbe027c4fd7f8e99","true","21","QM4TX2114805","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2022-12-04T14:50:22Z"
"spotify:track:1yYlpGuBiRRf33e1gY61bN","Night Shift","spotify:artist:07D1Bjaof0NFlU32KXiqUP","Lucy Dacus","spotify:album:0LqhbUfmHsxovfSirhEIGu","Historian","spotify:artist:07D1Bjaof0NFlU32KXiqUP","Lucy Dacus","2018-03-02","https://i.scdn.co/image/ab67616d0000b27324db806e309c9de68cc190c5","1","1","391829","https://p.scdn.co/mp3-preview/bb8b1e9c07ebd0a16e34ff2a0d83dfdf088d85d5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USMTD1810669","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-02-15T12:45:34Z"
"spotify:track:3weQKQG9ZuqgYAZVswovYS","I know it won't work","spotify:artist:4tuJ0bMpJh08umKkEXKUI5","Gracie Abrams","spotify:album:1KR6xkLa2lvdvCABYlk7OO","Good Riddance","spotify:artist:4tuJ0bMpJh08umKkEXKUI5","Gracie Abrams","2023-02-24","https://i.scdn.co/image/ab67616d0000b273cc8fc5bf7ea73853fec45925","1","2","245629","","false","18","USUG12202348","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-03-05T14:37:11Z"
"spotify:track:2myrdY3JyJnfUWEgxpI6Ee","reckless driving (feat. Ben Kessler)","spotify:artist:1GmsPCcpKgF9OhlNXjOsbS, spotify:artist:6Lx82nbEVfeTfEa4yT01Jo","Lizzy McAlpine, Ben Kessler","spotify:album:5u8SP8bbxcA7zJoAusBfgc","five seconds flat","spotify:artist:1GmsPCcpKgF9OhlNXjOsbS","Lizzy McAlpine","2022-04-08","https://i.scdn.co/image/ab67616d0000b2731e7c02b74d1beefca663be04","1","6","189247","https://p.scdn.co/mp3-preview/7faf002a608ed8b5c0290f53e75ebf57dcf5307b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","GBKPL2280161","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-03-05T14:37:24Z"
"spotify:track:51ov0GSQflAdL1IRga0zSF","what's the matter with you","spotify:artist:69761NObDw2KwmmFgZmxzC","Lexi Jayde","spotify:album:30rzHPzFWkagAe2AiPKOBY","what's the matter with you","spotify:artist:69761NObDw2KwmmFgZmxzC","Lexi Jayde","2022-10-13","https://i.scdn.co/image/ab67616d0000b273502bee99e1999aed97dd0874","1","1","196870","https://p.scdn.co/mp3-preview/30ecfd44717f079863dc019216c82595164c5905?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","QZVFR2200171","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-03-05T14:38:33Z"
"spotify:track:7qcXUzPwoxSBFxjTbNrV0B","The Gold - Phoebe Bridgers Version","spotify:artist:5wFXmYsg3KFJ8BDsQudJ4f, spotify:artist:1r1uxoy19fzMxunt3ONAkG","Manchester Orchestra, Phoebe Bridgers","spotify:album:5pCfjopxazLdvmLae6My9w","The Gold (Phoebe Bridgers Version)","spotify:artist:5wFXmYsg3KFJ8BDsQudJ4f","Manchester Orchestra","2018-07-13","https://i.scdn.co/image/ab67616d0000b2738b54cdfa703cc0162b76dfb1","1","1","233226","https://p.scdn.co/mp3-preview/eecb1e711d8d62baeb358c7696966ebf6d3d6391?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USJ5G1818101","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-04-12T13:22:53Z"
"spotify:track:17wMOhLqVB3DRCmTaLjwVM","decode","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","spotify:album:5kDmlA2g9Y1YCbNo2Ufxlz","emails i can't send","spotify:artist:74KM79TiuVKeVCqs8QtB0B","Sabrina Carpenter","2022-07-15","https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf","1","13","188167","https://p.scdn.co/mp3-preview/49d3053b381cd8bc0c2216b7c1b15d2b2b7ffb43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUM72210713","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-04-12T13:31:15Z"
"spotify:track:2fhOljbX79loRcdl47SFye","Moonlight on the River","spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM","Mac DeMarco","spotify:album:4NNq2vwTapv4fSJcrZbPH7","This Old Dog","spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM","Mac DeMarco","2017-05-05","https://i.scdn.co/image/ab67616d0000b273d18fa8f63707115cb1b38f65","1","12","422613","https://p.scdn.co/mp3-preview/ad4cc011fbe4cb558a74326a306b7c678e436ade?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","QMMZN1701309","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-05-03T23:27:47Z"
"spotify:track:26MJjeJ0NSOQDKeZzrEFMl","hate to be lame","spotify:artist:1GmsPCcpKgF9OhlNXjOsbS, spotify:artist:37M5pPGs6V1fchFJSgCguX","Lizzy McAlpine, FINNEAS","spotify:album:68L5xVV9wydotfDXEik7eD","five seconds flat","spotify:artist:1GmsPCcpKgF9OhlNXjOsbS","Lizzy McAlpine","2022-04-08","https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3","1","11","156798","https://p.scdn.co/mp3-preview/1dbb4d772cbf42643f43513d17be5cdca64d9857?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBKPL2280166","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-05-16T01:20:04Z"
"spotify:track:5C7EkyDvEipqgICGItSgkg","Pedestrian At Best","spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y","Courtney Barnett","spotify:album:1F0II6fZbrtJf7D0meTP9J","Sometimes I Sit And Think, And Sometimes I Just Sit","spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y","Courtney Barnett","2015-03-20","https://i.scdn.co/image/ab67616d0000b273837aa5a69c2807a64c195ccc","1","2","230560","https://p.scdn.co/mp3-preview/e66a7095c6006f6ac4531ea615b71486bc0ddb5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","GBX721400144","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-05-16T01:23:07Z"
"spotify:track:4WTcpYfuTzxlWjffzeUjah","Insomnia","spotify:artist:4wPeDqxPKkBN50kr8XhEma","The Moss","spotify:album:2G3tS2k6gUuO14Y4fDxw4l","Insomnia","spotify:artist:4wPeDqxPKkBN50kr8XhEma","The Moss","2022-06-24","https://i.scdn.co/image/ab67616d0000b2732b7662ddae047644516a61f3","1","1","192134","","false","23","US3DF2251428","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-05-16T01:34:19Z"
"spotify:track:71BWZa1liIRyUiuJ3MB66o","I Know You","spotify:artist:5szilpXHcwOqnyKLqGco5j","Faye Webster","spotify:album:0pEHMpnX1jA44pzhW3n0JB","Faye Webster","spotify:artist:5szilpXHcwOqnyKLqGco5j","Faye Webster","2017-05-12","https://i.scdn.co/image/ab67616d0000b273fc37e2e19b33d5705c251644","1","2","251666","https://p.scdn.co/mp3-preview/8653b032a270314094128124bd9c40c20b88f938?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","QZ5VZ1600004","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-05-21T08:20:49Z"
"spotify:track:2nilAlGEZmwyaLTMMyDdLo","For Emma","spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ","Bon Iver","spotify:album:7EJ0OT5ZqybXxcYRa6mccM","For Emma, Forever Ago","spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ","Bon Iver","2008-02-19","https://i.scdn.co/image/ab67616d0000b273bf7c317a63c4f128b8823406","1","8","220720","https://p.scdn.co/mp3-preview/4c82cc281270623395c01483e1c4d18b307014c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","US38Y0811508","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-05-21T08:21:03Z"
"spotify:track:1na4kP9vFyaXHq8ZOGOC16","What Doesn't Kill You Makes You Paranoid","spotify:artist:6ws5XBA70XgeBpnLZhQBoy","The Beaches","spotify:album:6XAKGZmFNNij9L9dYTAznJ","What Doesn't Kill You Makes You Paranoid","spotify:artist:6ws5XBA70XgeBpnLZhQBoy","The Beaches","2023-08-25","https://i.scdn.co/image/ab67616d0000b273250942307965dc748272a2fb","1","1","231518","https://p.scdn.co/mp3-preview/eb4fa425cdb1ac8ddfac7817ef44e381c9edd3e5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","CAAA12350601","spotify:user:u0gqkyffh4klbkqiqutahk0kc","2023-09-11T22:12:43Z"
