"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7BKLCZ1jbUBVqRi2FVlTVw","Closer","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:26VFTg2z8YR0cCuwLzESi2","The Chainsmokers, Halsey","spotify:album:0rSLgV8p5FzfnqlEk4GzxE","Closer","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:26VFTg2z8YR0cCuwLzESi2","The Chainsmokers, Halsey","2016-07-29","https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453","1","1","244960","https://p.scdn.co/mp3-preview/cfd565c4d3c621771e6d25d99749b9fc200e396c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","USQX91601347","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:02:10Z"
"spotify:track:72jbDTw1piOOj770jWNeaG","Paris","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","spotify:album:4JPguzRps3kuWDD5GS6oXr","Memories...Do Not Open","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2017-04-07","https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94","1","8","221506","https://p.scdn.co/mp3-preview/2b043ab3ea679d2e91c5bd827cbf24ef7a2b1b44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USQX91603031","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:02:12Z"
"spotify:track:6RUKPb4LETWmmr3iAEQktW","Something Just Like This","spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:4gzpq5DPGxSnKTe4SA8HAU","The Chainsmokers, Coldplay","spotify:album:4JPguzRps3kuWDD5GS6oXr","Memories...Do Not Open","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2017-04-07","https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94","1","5","247160","https://p.scdn.co/mp3-preview/4e117abe76700eb13e9e0557fa2d9c44b565b9da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","USQX91700278","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:02:14Z"
"spotify:track:6PCUP3dWmTjcTtXY02oFdT","Castle on the Hill","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","2","261153","https://p.scdn.co/mp3-preview/f3cb6f2e07da189bbace23509fd9c03d63949292?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","GBAHS1600462","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:02:23Z"
"spotify:track:0afhq8XCExXpqazXczTSve","Galway Girl","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","6","170826","https://p.scdn.co/mp3-preview/9b7635464dc2caea3837fcc5680d0f5f5d39ab03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBAHS1700026","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:02:28Z"
"spotify:track:4B0JvthVoAAuygILe3n4Bs","What Do You Mean?","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","spotify:album:6Fr2rQkZ383FcMqFyT7yPr","Purpose (Deluxe)","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2015-11-13","https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de","1","3","205680","https://p.scdn.co/mp3-preview/408d55c4d5d6383a57b93361b6e58d5e8916ebe3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USUM71511919","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:02:39Z"
"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Shape of You","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","4","233712","https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","GBAHS1600463","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:02:52Z"
"spotify:track:2jB9QaPJyVdz2Q0Va8rrnU","I Got You","spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Bebe Rexha","spotify:album:4TOkZvtqNpg5UHyGxCn0mS","Expectations","spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Bebe Rexha","2018-06-22","https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9","1","6","191786","https://p.scdn.co/mp3-preview/ad7f13185eba05eed93861996519f86da48b35ed?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","USWB11800742","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:03:08Z"
"spotify:track:09CtPGIpYB4BrO8qb1RGsF","Sorry","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","spotify:album:6Fr2rQkZ383FcMqFyT7yPr","Purpose (Deluxe)","spotify:artist:1uNFoZAHBGtllmzznpCI3s","Justin Bieber","2015-11-13","https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de","1","4","200786","https://p.scdn.co/mp3-preview/eca5a32b13f68f700b06e06ffdc8110e61e232ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USUM71516760","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:03:16Z"
"spotify:track:3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely","spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Martin Garrix, Dua Lipa","spotify:album:2v9rQe4F8fVSh5v8bAq0jF","Scared to Be Lonely","spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Martin Garrix, Dua Lipa","2017-01-27","https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374","1","1","220883","https://p.scdn.co/mp3-preview/49e6a27ef1e85764d5758ae6238f003601a53d7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","NLM5S1600025","spotify:user:21f6qjxrelgles3op5sopjv2y","2021-01-07T16:03:17Z"
