"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5OzgCc3gQsqchX95k1C1Qa","Spinnin","spotify:artist:5zixe6AbgXPqt4c1uSl94L, spotify:artist:0tAl0sGxLq4qkokhuFMLC7","Connor Price, Bens","spotify:album:00MzZpBeVYJBvnt6dKrvS4","Spinnin","spotify:artist:5zixe6AbgXPqt4c1uSl94L, spotify:artist:0tAl0sGxLq4qkokhuFMLC7","Connor Price, Bens","2022-10-21","https://i.scdn.co/image/ab67616d0000b273c0c8a1cfa891d6419f292e8b","1","1","110938","https://p.scdn.co/mp3-preview/d6fb3774c68e3cc098afc95a081e54549bc58736?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","QZTAS2238500","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:51:09Z"
"spotify:track:7uCBGNn991AM68fR4tSDco","Born For This","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:4JnL4N9xWOWrQIF7rCdEXH","Carry On","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2020-08-28","https://i.scdn.co/image/ab67616d0000b27326f401c31ac9944252d66fab","1","14","237375","https://p.scdn.co/mp3-preview/78fc1900cb759594aca15893d40d25407ea82998?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USUM71900930","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:51:41Z"
"spotify:track:6rrKbzJGGDlSZgLphopS49","Unstoppable","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:6pUg9RDDoVyQQVJ48FkmXz","ATLAS","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2017-10-13","https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be","1","6","192106","https://p.scdn.co/mp3-preview/4fe0dc878deff58937241ebe4264eb00d141d746?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USUM71606282","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:52:08Z"
"spotify:track:04aAxqtGp5pv12UXAg4pkq","Centuries","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","spotify:album:022DrG7Wp2PSCwzuD0bSzT","American Beauty/American Psycho","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","2015-01-20","https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b","1","3","228360","https://p.scdn.co/mp3-preview/d6fcac6047be8c069b563701022ce2713d7c05cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USUM71412644","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:52:43Z"
"spotify:track:3CrsuTJomWZmeXIvKhV45l","Stronger","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:4JnL4N9xWOWrQIF7rCdEXH","Carry On","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2020-08-28","https://i.scdn.co/image/ab67616d0000b27326f401c31ac9944252d66fab","1","8","190048","https://p.scdn.co/mp3-preview/93f68256a725135a56905463e77027e1cd5eb710?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USUM71813488","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:57:10Z"
"spotify:track:0yqrhHrcWLMjBylHReDN5u","Legends Are Made","spotify:artist:70TsVY28EcEUYSGG5Yw7mp","Sam Tinnesz","spotify:album:4fm1WiDmZsWHCxbjTZzU0U","Babel","spotify:artist:70TsVY28EcEUYSGG5Yw7mp","Sam Tinnesz","2017-08-25","https://i.scdn.co/image/ab67616d0000b27346a37d83ea413aaadbbc6d9e","1","4","169758","https://p.scdn.co/mp3-preview/8b86eadbe44498ca8565cd15f1114b74946159a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","TCADD1751580","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:58:05Z"
"spotify:track:3SWqGa1J0M7hSBUDM0KePD","Legend","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:6pUg9RDDoVyQQVJ48FkmXz","ATLAS","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2017-10-13","https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be","1","2","189120","https://p.scdn.co/mp3-preview/d579905f80802164eba0aa82dde2567876567b94?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USUM71700853","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:58:18Z"
"spotify:track:0kska4mPTCadxrnqQCxQ2Y","Light Em Up","spotify:artist:5PeZ1m5v30OjVgzBz6PgHa","Felax","spotify:album:74HzEvl22pN272CL6mOb9Z","Light Em Up","spotify:artist:5PeZ1m5v30OjVgzBz6PgHa","Felax","2022-03-07","https://i.scdn.co/image/ab67616d0000b2734d70b6101f05ca2695d8f559","1","1","167322","","true","0","DEWGC2124901","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:59:17Z"
"spotify:track:2GJ1xx5ZoeIJYbQKLSpoZ3","Finish Line","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","spotify:album:6uBm8oGd1fJNWpCsaURaPZ","Victorious","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","2019-08-02","https://i.scdn.co/image/ab67616d0000b273d1a0d3883bb1f28d712f7669","1","11","206060","https://p.scdn.co/mp3-preview/34fd64e76fd643eb1021a0e1ddf50a9ccc2e7fcf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USAT21902855","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T03:59:25Z"
"spotify:track:6Qn5zhYkTa37e91HC1D7lb","Whatever It Takes","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","3","201240","https://p.scdn.co/mp3-preview/acf84fc1161c437e22a6cbb17730925d9f790b3d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USUM71703515","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:00:15Z"
"spotify:track:3Xfg7AegXaDLoD5GOUMf2e","My Demons","spotify:artist:0kD8IT1CzF7js2XKM9lLLa","STARSET","spotify:album:0Ypo27qP4udOQKGfNT48hn","Transmissions (Deluxe Version)","spotify:artist:0kD8IT1CzF7js2XKM9lLLa","STARSET","2014","https://i.scdn.co/image/ab67616d0000b2734133716cfc80f0a138dc5719","1","7","288036","https://p.scdn.co/mp3-preview/95100606047fbbd5f7c1200cb2ae3cc58a26139f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USRZR1460007","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:00:44Z"
"spotify:track:1ffKh2d1EzZlvuvVj2xpI9","I Got No Time","spotify:artist:0I6yADrmeyvw66g7yjkqIF","The Living Tombstone","spotify:album:0aUjoOJRURgIbHehXYjOsV","I Got No Time","spotify:artist:0I6yADrmeyvw66g7yjkqIF","The Living Tombstone","2016-02-20","https://i.scdn.co/image/ab67616d0000b27353e1cd364a12e0bd8ac8f304","1","1","166333","https://p.scdn.co/mp3-preview/186b8cd537f3bb882bdba241d781f91a7f341039?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USDHM1603917","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:01:11Z"
"spotify:track:5Xsh6OAQNRJrjYWdaWUuEN","Rule the World","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","spotify:album:0V4uJDrRo1vDOP8KarD2XQ","Modern Alchemy","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","2018-06-08","https://i.scdn.co/image/ab67616d0000b27397e122928bffda534b8d4342","1","10","192600","","false","0","TCADN1866468","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:16:43Z"
"spotify:track:0AOmbw8AwDnwXhHC3OhdVB","Courtesy Call","spotify:artist:6GfiCQDFYANz5wUkSmb3Dr","Thousand Foot Krutch","spotify:album:6YJYFQ1Zz9I49YQknK4wIn","The End Is Where We Begin","spotify:artist:6GfiCQDFYANz5wUkSmb3Dr","Thousand Foot Krutch","2012-04-17","https://i.scdn.co/image/ab67616d0000b2731a2e4290b83a4c810d019fcd","1","9","236898","https://p.scdn.co/mp3-preview/3bd28157689f7cae2ab05b972ed63a8a468b181a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","TCABF1202218","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:17:06Z"
"spotify:track:1kd5qplldnxu16qcZXS3Yk","For the Glory","spotify:artist:2uMWUtg8XLpJxNSqbGOkl1","All Good Things","spotify:album:7DqkWmFsqgZWzEvPyRsLEh","Machines","spotify:artist:2uMWUtg8XLpJxNSqbGOkl1","All Good Things","2017-10-20","https://i.scdn.co/image/ab67616d0000b273d6becb0f8ba3245f26885675","1","7","279308","","false","41","TCADG1790574","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:17:59Z"
"spotify:track:3LBLmC8gqvt1l43kdpx43w","Enemies","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:1kf3w2zcfjNYpx1NjnJmQ8","Metamorph","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2022-03-18","https://i.scdn.co/image/ab67616d0000b273c09b392d321f8377180c7d08","1","8","161592","https://p.scdn.co/mp3-preview/c9c5c2499e879dc6db684be5c67394c03b623d3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USA2P2155507","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:18:13Z"
"spotify:track:6UegWjbY3L1imrs1Psygx1","This Is It","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","spotify:album:5OIWRUGXVlnY5gYP8KCRHV","Blood Is Rebel","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","2019-05-17","https://i.scdn.co/image/ab67616d0000b27377dfdf85b610b3fbfdcefcaf","1","5","169487","https://p.scdn.co/mp3-preview/aaa00ca8e8952c200917f551d60ba04ccc55d1bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","US43C1609912","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:19:32Z"
"spotify:track:738SQjONa0q63yhLxvg3m1","Gladiator","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","spotify:album:0V4uJDrRo1vDOP8KarD2XQ","Modern Alchemy","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","2018-06-08","https://i.scdn.co/image/ab67616d0000b27397e122928bffda534b8d4342","1","6","188333","","false","3","TCADK1756746","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:19:40Z"
"spotify:track:0i8JFpqe9cKwnrcvoNgl1L","Feel Invincible","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","spotify:album:4rJu3hBFAUqIAQOlSStJzO","Unleashed","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","2016-08-05","https://i.scdn.co/image/ab67616d0000b2733387bacdfd59f32e14dbe17a","1","1","229933","https://p.scdn.co/mp3-preview/405bd22441e5c13a677a5e0ac351aeffbc6b8255?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USAT21601370","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:19:42Z"
"spotify:track:4BtRMXy8X1vNyq4Bz0MHSk","Light That Fire","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","spotify:album:7bKMBObQY45xbMQQdARMUC","Oh the Larceny","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","2017-01-27","https://i.scdn.co/image/ab67616d0000b273f5d054463e27f5e24b598d4f","1","3","139137","https://p.scdn.co/mp3-preview/3c268a6a01878029c9af874775dce2d2a8410519?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","US43C1603408","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:20:17Z"
"spotify:track:2qzl10bAolDzYE505AWfIV","Only One King","spotify:artist:73jlPRxT7z5xk29sMqFDjU, spotify:artist:4Dp0vVy8BpziagOylB21Tp","Tommee Profitt, Jung Youth","spotify:album:1DItGYUnooSffYpT3p0tsL","Cinematic Songs (Vol. 3)","spotify:artist:73jlPRxT7z5xk29sMqFDjU","Tommee Profitt","2018-02-09","https://i.scdn.co/image/ab67616d0000b273ddff645014fd90c003c6dab1","1","5","210104","https://p.scdn.co/mp3-preview/c16095f12c6d545d18ca9c886d037801dbea51a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","TCADL1881373","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:20:35Z"
"spotify:track:6PR0vTTgkUpPIKiR4W9JRf","Living Legend","spotify:artist:7ei6fqMrGZYiu2SgQXzSkF","Club Danger","spotify:album:091WyA3CtI4KKsQH2fiNJ5","Living Legend","spotify:artist:7ei6fqMrGZYiu2SgQXzSkF","Club Danger","2018-09-07","https://i.scdn.co/image/ab67616d0000b2739bae0ece332fb1db06651143","1","1","154000","https://p.scdn.co/mp3-preview/4b8acda5606426b2437f4664babfc2a885551c51?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","QMPKX1837607","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:21:17Z"
"spotify:track:5O9Dz0h08LuBi0aVvDcylh","The Resistance","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","spotify:album:4rJu3hBFAUqIAQOlSStJzO","Unleashed","spotify:artist:49bzE5vRBRIota4qeHtQM8","Skillet","2016-08-05","https://i.scdn.co/image/ab67616d0000b2733387bacdfd59f32e14dbe17a","1","12","232066","https://p.scdn.co/mp3-preview/fff5a7c75990a957cc8fc33c41d251fcfc03331e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USAT21601601","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:21:23Z"
"spotify:track:4LutIwQfcpXjVs7mIySYCD","Centuries - Remix","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX, spotify:artist:5gCRApTajqwbnHHPbr2Fpi, spotify:artist:0td8n3WZG9kptG9UsmYfc9","Fall Out Boy, Juicy J, Jonathan ""JR"" Rotem","spotify:album:4vfQ7uk37WT80Ed8JeIdNO","Make America Psycho Again","spotify:artist:4UXqAaa6dQYAk18Lv7PEgX","Fall Out Boy","2015-10-30","https://i.scdn.co/image/ab67616d0000b273e82798cec1ab46dbc1c1e21c","1","3","202946","https://p.scdn.co/mp3-preview/1ad04b1a744264e082e489d2818596737c73bb9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USUM71515734","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:21:38Z"
"spotify:track:3LhGRE7ZNOEZhrqazWMYRI","Money Run Low","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:2estDSavGQ2q3IHLbzxkSE","ATLAS (Deluxe)","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2017-10-13","https://i.scdn.co/image/ab67616d0000b2736cef173d4375869692ad21db","1","13","185466","https://p.scdn.co/mp3-preview/3a588833d0030924b2dc8013cbdfe71ee4e1a281?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM71609175","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:22:53Z"
"spotify:track:6KigD0mlF4VGDYiSEzAyYw","Fight Back","spotify:artist:3z97WMRi731dCvKklIf2X6","NEFFEX","spotify:album:5DkR7Wn2rUWY5Hw9csN0ui","Fight Back: The Collection","spotify:artist:3z97WMRi731dCvKklIf2X6","NEFFEX","2018-11-30","https://i.scdn.co/image/ab67616d0000b273bd9e9490d5198c41cb85b669","1","1","200571","https://p.scdn.co/mp3-preview/dae106f8836865ea7f84498c1fa42a38ae9b5457?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","TCADI1704435","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:23:07Z"
"spotify:track:4Wj52fsynPssW52HDQuzrt","Eye Of The Storm","spotify:artist:6Os3fHAI2Fma2UzTD91RU8","Watt White","spotify:album:1bQW7CLUMlxTvpl9p3Yte4","Eye Of The Storm","spotify:artist:6Os3fHAI2Fma2UzTD91RU8","Watt White","2017-03-29","https://i.scdn.co/image/ab67616d0000b273c8b134e0538c83a1e727de43","1","1","199008","","false","36","US3DF1712295","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:24:07Z"
"spotify:track:4Y4ldFPbe39m81tRLOcIWd","Head Up","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:1kf3w2zcfjNYpx1NjnJmQ8","Metamorph","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2022-03-18","https://i.scdn.co/image/ab67616d0000b273c09b392d321f8377180c7d08","1","2","169977","https://p.scdn.co/mp3-preview/b78067027f8339fe235d50c89e6452492651a1c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USA2P2125225","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:26:10Z"
"spotify:track:3bbaEFRarxu30UBAWNTbal","Another Level","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","spotify:album:5OIWRUGXVlnY5gYP8KCRHV","Blood Is Rebel","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","2019-05-17","https://i.scdn.co/image/ab67616d0000b27377dfdf85b610b3fbfdcefcaf","1","1","190234","https://p.scdn.co/mp3-preview/57446899dc51332e8310a5c9e49b6e7060750f8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","US43C1609900","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:26:29Z"
"spotify:track:0RmUjJteEkkF5kKdhEfwNe","Hustler","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","spotify:album:7FMlFMWvVuAtEVmKNbh1Uh","Golden Age","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","2016-11-04","https://i.scdn.co/image/ab67616d0000b273632b48a8954433eaa395a2e9","1","2","194771","","false","1","TCACS1643163","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:26:36Z"
"spotify:track:3hgESJrxlX103Q78BrEAfr","New Kings","spotify:artist:3XSZyY300hJOLVc9KQLlee","Sleeping Wolf","spotify:album:1c8Qsml8C1IX6laAlAXqAe","The Silent Ones","spotify:artist:3XSZyY300hJOLVc9KQLlee","Sleeping Wolf","2017-08-11","https://i.scdn.co/image/ab67616d0000b2732bb0b0a1b46d5b16aeb82bf7","1","1","234613","https://p.scdn.co/mp3-preview/e41d949137cbd19ed4b40a2b608bff06015e4f15?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","TCADE1772651","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:27:23Z"
"spotify:track:69Sy7207dnixZ6w7RSV9Kb","RISE","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:0Ye4nfYAA91T1X56gnlXAA, spotify:artist:1CF8aEN939swnuIZGFI7Hk, spotify:artist:3a9qv6NLHnsVxJUtKOMHvD","League of Legends, Mako, The Word Alive, The Glitch Mob","spotify:album:6sGWFXm5IKtTBMFdIhNB9C","RISE","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:0Ye4nfYAA91T1X56gnlXAA, spotify:artist:1CF8aEN939swnuIZGFI7Hk","League of Legends, Mako, The Word Alive","2018-09-28","https://i.scdn.co/image/ab67616d0000b273304ae5169ad8e53e261b93f2","1","1","192881","https://p.scdn.co/mp3-preview/d471032057f6ed603eab70d1bc7f93a472ff59a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","NLRD51859880","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:28:53Z"
"spotify:track:3N1McBmL4FxqiHSfKAB413","The Best","spotify:artist:6lDL8J1jfaqyOc9fMIy0fL","Future Royalty","spotify:album:5VKiIVZ020K12eyYdKx6ui","The Best","spotify:artist:6lDL8J1jfaqyOc9fMIy0fL","Future Royalty","2019-04-05","https://i.scdn.co/image/ab67616d0000b2737be35f6f47983ef313f27b6e","1","1","226478","https://p.scdn.co/mp3-preview/c063a86d32d5e3c4c27fe3e33a53dd1eff46ec3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USA2P1921012","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:31:11Z"
"spotify:track:5k02Wjsu2MdpF3c9VFQD0k","Never Going Back","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:6pUg9RDDoVyQQVJ48FkmXz","ATLAS","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2017-10-13","https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be","1","1","197680","https://p.scdn.co/mp3-preview/9f9feeeb0243c070f25041abbb88cbab05353861?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USUM71709689","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:31:55Z"
"spotify:track:4Y3NhXIiXodNbyXdLpRF0n","Shakedown","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:6pUg9RDDoVyQQVJ48FkmXz","ATLAS","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2017-10-13","https://i.scdn.co/image/ab67616d0000b273c469e75608b59994c1c422be","1","9","205040","https://p.scdn.co/mp3-preview/2d5709bab1dbbbe74df6d4f10f55e5fb1acdadd5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USUM71709694","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:32:28Z"
"spotify:track:2F0V2ZtysDji16KdnRYnno","Street Fight","spotify:artist:7ymrIsmp4vE7vAtcS12J4D","Adam Jensen","spotify:album:07Jg2uOQBWtzgWu06rpM9q","Street Fight","spotify:artist:7ymrIsmp4vE7vAtcS12J4D","Adam Jensen","2017-12-15","https://i.scdn.co/image/ab67616d0000b273120cda3c27296a3b16b83ea5","1","1","191180","https://p.scdn.co/mp3-preview/fc4e4f779cdd2ee9ed45a18c1bd35e0d1c72f041?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","TCADK1717976","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:32:38Z"
"spotify:track:1kKPRIlPOXmaAMlYxY8sSS","Cold-Blooded","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","spotify:album:55vt9dDurxTsWaqM5fxuzf","Cold-Blooded","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","2019-04-05","https://i.scdn.co/image/ab67616d0000b27345e4950edd0b7c7924fb85f9","1","1","215232","","false","1","TCAEC1997707","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:33:27Z"
"spotify:track:4x3qqSA4cP49oZQXPLnDBe","Runnin'","spotify:artist:6prmLEyn4LfHlD9NnXWlf7","Adam Lambert","spotify:album:4mKnhWm5EZeZUfoUYUwT1h","Trespassing (Deluxe Version)","spotify:artist:6prmLEyn4LfHlD9NnXWlf7","Adam Lambert","2012-05-08","https://i.scdn.co/image/ab67616d0000b2735fd86e115d70a62db949318b","1","13","228533","https://p.scdn.co/mp3-preview/18901d3bd1f6850ba1580b1e41947c0f573d13fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBCTA1200097","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:36:02Z"
"spotify:track:65Ce0h4SA18GuH6nuI1QWe","On And On","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:2estDSavGQ2q3IHLbzxkSE","ATLAS (Deluxe)","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2017-10-13","https://i.scdn.co/image/ab67616d0000b2736cef173d4375869692ad21db","1","23","215706","https://p.scdn.co/mp3-preview/4dac037aa7cd8c8a3388a93e76ce60ae606f8c38?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM71601166","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:36:28Z"
"spotify:track:5UYYQuk6SjY3S892UuLXE3","Heroes","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","spotify:album:3VTJLL9SL6euzyWQmORZsS","Rare Breed","spotify:artist:7LIy7KinYq7a83dUH6kvxT","Zayde Wølf","2016-04-01","https://i.scdn.co/image/ab67616d0000b2734d5be51b6b043b371eb4e704","1","6","222413","","false","1","TCACM1664520","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:39:29Z"
"spotify:track:0glkN4wg2SZnMEcIrisfap","Can't Stop Me Now","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","spotify:album:7bKMBObQY45xbMQQdARMUC","Oh the Larceny","spotify:artist:3p5nfUyEYsxx8izMCym07n","Oh The Larceny","2017-01-27","https://i.scdn.co/image/ab67616d0000b273f5d054463e27f5e24b598d4f","1","2","180505","https://p.scdn.co/mp3-preview/5d8d6c81b1e3cf4bc9eb285da11524e22bfb1d4f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","US43C1603402","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:39:36Z"
"spotify:track:6e7HeiJ73JX3VWTWsElnIr","In My Bones","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:3RkTphhXZG2bzI1lkeHh1G","Stay","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2019-08-09","https://i.scdn.co/image/ab67616d0000b2737abc5e6132d2d0868b51aef9","1","3","169121","https://p.scdn.co/mp3-preview/0fdb1a7154c19c8f60939393d004f1c8acfaf25d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USUM71914167","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:40:21Z"
"spotify:track:2cppGOIz0cuDnKoGzrDsJQ","The Fear","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","spotify:album:4enE8eppWJ9fQXLqTP2TDE","Pressure","spotify:artist:2q3GG88dVwuQPF4FmySr9I","The Score","2019-02-01","https://i.scdn.co/image/ab67616d0000b27384f08a509689b140f1bf931d","1","5","183853","https://p.scdn.co/mp3-preview/e98a6ac3cb637d84d877d1b272e5ec93e2b5b399?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USUM71817066","spotify:user:3125j3ezrkwrzkdqfgisqb7n2xwq","2022-11-16T04:40:28Z"
