"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4c54B90wf8J1eabDxaEiVd","Starstruck","spotify:artist:7AgS2ycsLUG0NPTY1AAboT, spotify:artist:4lFWNwqQbywI4qCQ9PeL7V, spotify:artist:4y08hdBM8X8dh1Ik7eWZFg","Mark Mendy, Séb Mont, Hanno","spotify:album:3k6SPLT3fbIOlY9eHCwIVr","Starstruck","spotify:artist:7AgS2ycsLUG0NPTY1AAboT, spotify:artist:4lFWNwqQbywI4qCQ9PeL7V, spotify:artist:4y08hdBM8X8dh1Ik7eWZFg","Mark Mendy, Séb Mont, Hanno","2023-08-17","https://i.scdn.co/image/ab67616d0000b2730e98eb1ef8e1f12d10ca16e4","1","1","162730","https://p.scdn.co/mp3-preview/7d9aec859b8408855338bdade7d1d5caae34b74d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","NLT2H2300639","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:6VrLYoQKdhu1Jruei06t65","Somebody To You","spotify:artist:7gAppWoH7pcYmphCVTXkzs","The Vamps","spotify:album:12gXA8pXYzj9bycyyKSGAa","Meet The Vamps","spotify:artist:7gAppWoH7pcYmphCVTXkzs","The Vamps","2014-01-01","https://i.scdn.co/image/ab67616d0000b2739f89b8390933e9ccb3673c89","1","3","185097","https://p.scdn.co/mp3-preview/91587c1a1e3da6ebc24a9320c61a8b40836a202c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBUM71401330","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:7xn4QcdEGKTRIEzcbEZ6ZW","Summertime","spotify:artist:1y1jbXRPCGadF9uRFs5mvG, spotify:artist:39AOKEst7bTMFXv8kaYbdp","Mitchy & André, NASHUP","spotify:album:4P2owiDmeaTJpKC6ASD14y","Summertime","spotify:artist:1y1jbXRPCGadF9uRFs5mvG, spotify:artist:39AOKEst7bTMFXv8kaYbdp","Mitchy & André, NASHUP","2023-01-27","https://i.scdn.co/image/ab67616d0000b2730991fe2787bb18a71f71ac49","1","1","176684","https://p.scdn.co/mp3-preview/8dc9ec0d26d00df14d1dd994df99023aa43df5b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","CH7812343095","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:0mBP9X2gPCuapvpZ7TGDk3","Left and Right (Feat. Jung Kook of BTS)","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:6HaGTQPmzraVmaVxvz6EUc, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Charlie Puth, 정국, 방탄소년단","spotify:album:4LyiYe4wZ6XwzUne79hidF","Left and Right (Feat. Jung Kook of BTS)","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:6HaGTQPmzraVmaVxvz6EUc, spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","Charlie Puth, 정국, 방탄소년단","2022-06-24","https://i.scdn.co/image/ab67616d0000b2731c069c836dc6cd5b34c310fe","1","1","154486","https://p.scdn.co/mp3-preview/9e4342eefa4f33df4e9b199e60dbce0f59e46eff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USAT22205563","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:0QBzMgT7NIeoCYy3sJCof1","Bam Bam (feat. Ed Sheeran)","spotify:artist:4nDoRrQiYLoBzwC5BhVJzF, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Camila Cabello, Ed Sheeran","spotify:album:6FIMt58naoGYrOe4Wn2P3n","Bam Bam (feat. Ed Sheeran)","spotify:artist:4nDoRrQiYLoBzwC5BhVJzF, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Camila Cabello, Ed Sheeran","2022-03-04","https://i.scdn.co/image/ab67616d0000b273364ef5f9057092741f667fea","1","1","206070","https://p.scdn.co/mp3-preview/1bd8b56f5623c6eee74601848b0abdca40688743?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM12200047","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:2bT1PH7Cw3J9p3t7nlXCdh","If I Can't Have You","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","spotify:album:0xzScN8P3hQAz3BT3YYX5w","Shawn Mendes (Deluxe)","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","2019-06-19","https://i.scdn.co/image/ab67616d0000b273c820f033bd82bef4355d1563","1","3","191466","https://p.scdn.co/mp3-preview/19eb0926762be00a008444da61ae50a6399ec39d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUM71907349","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:2iuZJX9X9P0GKaE93xcPjk","Sugar","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:2Auw0pTT6EcQdvHNimhLQI","V","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2014-09-02","https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c","1","5","235493","https://p.scdn.co/mp3-preview/f35cfb7e7207a1cf27ab3b0e3e07cb95c91440eb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","83","USUM71410340","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Savage Love (Laxed - Siren Beat)","spotify:artist:56mfhUDKa1vec6rSLZV5Eg, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jawsh 685, Jason Derulo","spotify:album:1XMw3pBrYeXzNXZXc84DNw","Savage Love (Laxed - Siren Beat)","spotify:artist:56mfhUDKa1vec6rSLZV5Eg, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jawsh 685, Jason Derulo","2020-06-11","https://i.scdn.co/image/ab67616d0000b2730f619e50cfa37c94e3f8300e","1","1","171374","https://p.scdn.co/mp3-preview/70e9427cbf64fb1d8520366219ec79ff41d5b0a1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USSM12003798","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:0WtM2NBVQNNJLh6scP13H8","Calm Down (with Selena Gomez)","spotify:artist:46pWGuE3dSwY3bMMXGBvVS, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez","spotify:album:2b2GHWESCWEuHiCZ2Skedp","Calm Down (with Selena Gomez)","spotify:artist:46pWGuE3dSwY3bMMXGBvVS, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Rema, Selena Gomez","2022-08-25","https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf","1","1","239317","https://p.scdn.co/mp3-preview/b61b32e2928081fc98d438fd8c72919ab4fb12a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","91","NGA3B2214021","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:7vFoFDWqTX0mHzLfrF1Cfy","Cheerleader (Felix Jaehn Remix) - Radio Edit","spotify:artist:5MouCg6ta7zAxsfMEbc1uh, spotify:artist:4bL2B6hmLlMWnUEZnorEtG","OMI, Felix Jaehn","spotify:album:7cVXH4slEYzGjDh498OFyL","Me 4 U","spotify:artist:5MouCg6ta7zAxsfMEbc1uh","OMI","2015-10-16","https://i.scdn.co/image/ab67616d0000b27385ca00029c70d6b5b8372e96","1","1","180565","https://p.scdn.co/mp3-preview/9ef1666d9a28af2e8e531754e1804c736a8e6cec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USUS11202574","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:0kODAZIRc8OSuzMjKnZQWc","Carina (The Sunnefield Remix)","spotify:artist:4P7JaW9EVJx1r4XMsRP7A7, spotify:artist:4WM7072AVxYse8jthvfKAY","The Sunnefield, James Hunter","spotify:album:2a969cVXODcUHqAABXHwBx","Carina (The Sunnefield Remix)","spotify:artist:4P7JaW9EVJx1r4XMsRP7A7, spotify:artist:4WM7072AVxYse8jthvfKAY","The Sunnefield, James Hunter","2023-10-19","https://i.scdn.co/image/ab67616d0000b2735dd893e79690d690a3a666eb","1","1","180480","https://p.scdn.co/mp3-preview/26d0f000aec13979ebe7f3b173e494224a32a37c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","NLT2H2300708","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:1A8j067qyiNwQnZT0bzUpZ","This Girl (Kungs Vs. Cookin' On 3 Burners)","spotify:artist:7keGfmQR4X5w0two1xKZ7d, spotify:artist:726MxZBpkxnnoKl6aN7mmj","Kungs, Cookin' On 3 Burners","spotify:album:66KCBRiOFSs9bki2A15WlB","Layers","spotify:artist:7keGfmQR4X5w0two1xKZ7d","Kungs","2016-11-04","https://i.scdn.co/image/ab67616d0000b273af72d0856c5527dc97f3ea08","1","2","195546","https://p.scdn.co/mp3-preview/32a9ff870d3eef0d57d62c6df25d3aab50d149b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","FR9W11601798","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:14yjulPTB0DlfgphCT6d7g","Swalla","spotify:artist:6fMSq8NSVe1QWRSTiBCxwL, spotify:artist:5is5DqPrikZst947JUUy9z","MITCH DB, Navagio","spotify:album:2N6kAUk0HHFX8vwPONcPKj","Swalla","spotify:artist:6fMSq8NSVe1QWRSTiBCxwL, spotify:artist:5is5DqPrikZst947JUUy9z","MITCH DB, Navagio","2023-06-15","https://i.scdn.co/image/ab67616d0000b27350f43305fce99a331b819f0a","1","1","151688","https://p.scdn.co/mp3-preview/3e3b309d4bc9cde870b446a67ab0f7f5c544b069?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","NLT2H2300392","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:7njDhlprmHJ1I9pM0rxMON","Barbie Dreams (feat. Kaliii) [From Barbie The Album]","spotify:artist:4GJ6xDCF5jaUqD6avOuQT6, spotify:artist:1YRqgFNXqRyMDRr8ClS1NL","FIFTY FIFTY, Kaliii","spotify:album:5x9fQvlmhZqWoifJs9dVVL","Barbie Dreams (feat. Kaliii) [From Barbie The Album]","spotify:artist:4GJ6xDCF5jaUqD6avOuQT6, spotify:artist:1YRqgFNXqRyMDRr8ClS1NL","FIFTY FIFTY, Kaliii","2023-07-06","https://i.scdn.co/image/ab67616d0000b273b5ea6cdada54ca17e19b8a43","1","1","149438","https://p.scdn.co/mp3-preview/96fff53bb20f00f3f46f7b4c1a5049541c046be1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USAT22306164","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:0nS2xf6yooLnSAthClLCDi","If You Had My Love (Kav Verhouzer Remix)","spotify:artist:6tV2P2SciHytsSDufKr57B, spotify:artist:1LFGVkNRmXz8jIkyPjaGNL, spotify:artist:1yYBD4cVxCxXQXi4QGZfSo","TWOPILOTS, De Hofnar, Kav Verhouzer","spotify:album:0sKp7yEXsbLKD7DOTpQXl9","If You Had My Love (Kav Verhouzer Remix)","spotify:artist:6tV2P2SciHytsSDufKr57B, spotify:artist:1LFGVkNRmXz8jIkyPjaGNL, spotify:artist:1yYBD4cVxCxXQXi4QGZfSo","TWOPILOTS, De Hofnar, Kav Verhouzer","2021-09-24","https://i.scdn.co/image/ab67616d0000b27349d84ded94d9144285f24f79","1","1","158536","https://p.scdn.co/mp3-preview/6072dba0b295266ec0642cff91fae59138fbe106?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","NLT2H2100729","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:2fTsFCKRFQ5M0igJgabnLA","Price Tag","spotify:artist:2gsggkzM5R49q6jpPvazou, spotify:artist:5ndkK3dpZLKtBklKjxNQwT","Jessie J, B.o.B","spotify:album:0BZbTNqpXFg6lxNv78X7Lp","Who You Are (Platinum Edition)","spotify:artist:2gsggkzM5R49q6jpPvazou","Jessie J","2011-01-01","https://i.scdn.co/image/ab67616d0000b2737805aebd5a39023d553ada3a","1","1","223053","https://p.scdn.co/mp3-preview/71b3faabe9cf3b0d5613ba1dd110cbbbfde88e03?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USUM71029357","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:2DPYlWl50ydYsnnuryL5aX","Cooler Than Me (feat. Big Sean)","spotify:artist:2KsP6tYLJlTBvSUxnwlVWa, spotify:artist:0c173mlxpT3dSFRgMO8XPh","Mike Posner, Big Sean","spotify:album:4LScr6kNKfExUuZeizmoDb","Cooler Than Me EP","spotify:artist:2KsP6tYLJlTBvSUxnwlVWa","Mike Posner","2009-12-15","https://i.scdn.co/image/ab67616d0000b273c0e8a17e2bdf1e1108d85612","1","2","227840","https://p.scdn.co/mp3-preview/7261435b6dbce24179cdf4a23d3e91692286db37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USJAY0900263","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:1XGmzt0PVuFgQYYnV2It7A","Payphone","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:137W8MRPWKqSmrBGDBFSop","Maroon 5, Wiz Khalifa","spotify:album:6ijGiBcBfUwkoyHn5VUHU2","Overexposed Track By Track","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2012-01-01","https://i.scdn.co/image/ab67616d0000b273fc8633e22a7dba6aab817bff","1","4","231173","https://p.scdn.co/mp3-preview/3fa424cf3b47431d48b7a12368ce0eeb134fc03f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","USUM71203347","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:5PjdY0CKGZdEuoNab3yDmX","STAY (with Justin Bieber)","spotify:artist:2tIP7SsRs7vjIcLrU85W8J, spotify:artist:1uNFoZAHBGtllmzznpCI3s","The Kid LAROI, Justin Bieber","spotify:album:4bZJWQhHKJckFLJuYdvyX2","F*CK LOVE 3: OVER YOU","spotify:artist:2tIP7SsRs7vjIcLrU85W8J","The Kid LAROI","2021-07-23","https://i.scdn.co/image/ab67616d0000b2738e6551a2944764bc8e33a960","1","3","141805","","true","36","USSM12103949","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:63FAojGBzelKQtAGwPoDf4","What U Want","spotify:artist:7AgS2ycsLUG0NPTY1AAboT, spotify:artist:7voVuewp9js4Ru1FQCw2RI, spotify:artist:6WZbz166GpLmnIRWrQxGYB","Mark Mendy, Jordan Rys, LEØN","spotify:album:4y1y3xENFEdMN1Fq6WxhIU","What U Want","spotify:artist:7AgS2ycsLUG0NPTY1AAboT, spotify:artist:7voVuewp9js4Ru1FQCw2RI, spotify:artist:6WZbz166GpLmnIRWrQxGYB","Mark Mendy, Jordan Rys, LEØN","2023-05-25","https://i.scdn.co/image/ab67616d0000b273428edf042b9be42d3132e309","1","1","142608","https://p.scdn.co/mp3-preview/be7fe1a1f68f8f8305f4dcc08c0bfed0334f61c8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","NLT2H2300359","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:4cluDES4hQEUhmXj6TXkSo","What Makes You Beautiful","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:6cunQQ7YZisYOoiFu2ywIq","Up All Night","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2012-05-25","https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e","1","1","199986","https://p.scdn.co/mp3-preview/3abcba42a4cb3566c4840c29fd6695459065b1ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","GBHMU1100018","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:0GO8y8jQk1PkHzS31d699N","Tongue Tied","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","spotify:album:3oylWMc9TTC6Nx4I6U3axc","Never Trust a Happy Song","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","GROUPLOVE","2011-09-02","https://i.scdn.co/image/ab67616d0000b273d84a9bbcba91cb6a4a212b1b","1","2","218013","https://p.scdn.co/mp3-preview/6082516f3c05520cc2cf8cecd17e4ce8667c459e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAT21101334","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:3uqlAJJCoSTSd9SduiM9RR","Dance","spotify:artist:7pqtR10cLFI0ysEmgAqCfI","Connor Evans","spotify:album:0GQrLUwIoUScw3TFvCf2TF","Dance","spotify:artist:7pqtR10cLFI0ysEmgAqCfI","Connor Evans","2023-09-29","https://i.scdn.co/image/ab67616d0000b273eb2d13d8728a605fbc9daa60","1","1","167153","https://p.scdn.co/mp3-preview/8901454056a489c2bbdfe3099cbb3b6ae6482a14?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","TCAHL2342791","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:3Wrjm47oTz2sjIgck11l5e","Beggin'","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","spotify:album:2qJw6w5XwQO0PQlSWPu7Tw","Chosen","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","2017-12-08","https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045","1","4","211560","https://p.scdn.co/mp3-preview/39cd7cd4317a9e4c4fa1277a51eeadb2e300c7de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","ITB001700846","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","Don't Start Now","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","spotify:album:0ix3XtPV1LwmZADsprKxcp","Don't Start Now","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","2019-10-31","https://i.scdn.co/image/ab67616d0000b273c35ea649223a519a9ad51ccf","1","1","183290","https://p.scdn.co/mp3-preview/87258da8a9eb8d0a0d53071e06612955e6d3b28f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","GBAHT1901121","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:4CEsD8WptOaZZDCBGn1xv6","Good to Me","spotify:artist:1JbA7XjVOQHb2U2mK0RDJi, spotify:artist:4OxEbB5MV7rDnbYtWUL1UO, spotify:artist:6RNcIa7VcxBBIgW6boctFo, spotify:artist:4yzrGOiPCcssfpKBT0bnHR","STVNS, Superlover, No ExpressioN, Nu-La","spotify:album:3pXqw6D0peMG7L9jM3QwNV","Good to Me","spotify:artist:1JbA7XjVOQHb2U2mK0RDJi, spotify:artist:4OxEbB5MV7rDnbYtWUL1UO, spotify:artist:6RNcIa7VcxBBIgW6boctFo","STVNS, Superlover, No ExpressioN","2023-11-02","https://i.scdn.co/image/ab67616d0000b273dc6892e9eefc58b1bf8cf00e","1","1","156000","https://p.scdn.co/mp3-preview/f582135f78a3c98ee824fa170b88f40a31af1e79?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","NLT2H2300912","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:0OusmFNu4kTlvLifphqzLB","I'm In California","spotify:artist:4T3LdNDEiGvlz38TYH7Qrc, spotify:artist:4XjCsLo0E4017wblpE9BDL, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Monday Justice, Natty Rico, Snoop Dogg","spotify:album:1PSLJmVNmGWpB7AD6RWYix","I'm In California","spotify:artist:4T3LdNDEiGvlz38TYH7Qrc, spotify:artist:4XjCsLo0E4017wblpE9BDL, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Monday Justice, Natty Rico, Snoop Dogg","2023-08-17","https://i.scdn.co/image/ab67616d0000b27384611d891943c76000142e3f","1","1","168960","https://p.scdn.co/mp3-preview/ff7c06af37bc32ccb9294f414bc487bf457bd8b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","NLT2H2300572","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:23RoR84KodL5HWvUTneQ1w","(It Goes Like) Nanana - Edit","spotify:artist:2mLA48B366zkELXYx7hcDN","Peggy Gou","spotify:album:2LVDNOUUy2g8517ZEtQIcK","(It Goes Like) Nanana [Edit]","spotify:artist:2mLA48B366zkELXYx7hcDN","Peggy Gou","2023-06-15","https://i.scdn.co/image/ab67616d0000b27388d71aadd009fe1a83df88f2","1","1","231545","https://p.scdn.co/mp3-preview/e36e0bd4714844f1f9d992398b41a3e333f15cc9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","91","GBBKS2300080","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:5SivqL28e9mGaVWrTTz8La","Touch Me","spotify:artist:3TjFefusAoJFMiB3hrsRDE, spotify:artist:734bmNflMslwf81kYoy7bs, spotify:artist:5s7hwju24qO7raJrUEYsON","Brendan Mills, Abi Flynn, Tim Grand","spotify:album:20ArClNxrKrl5KvO3PrFma","Touch Me","spotify:artist:3TjFefusAoJFMiB3hrsRDE, spotify:artist:734bmNflMslwf81kYoy7bs, spotify:artist:5s7hwju24qO7raJrUEYsON","Brendan Mills, Abi Flynn, Tim Grand","2023-11-02","https://i.scdn.co/image/ab67616d0000b273ead66148063dba81e109761a","1","1","150191","https://p.scdn.co/mp3-preview/2175675b39e7a44f246e81e9b4669c98ea731559?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","NLT2H2300813","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","spotify:artist:7i9j813KFoSBMldGqlh2Z1, spotify:artist:1gALaWbNDnwS2ECV09sn2A, spotify:artist:4L2dV3zY7RmkeiNO035Fi0, spotify:artist:3Edve4VIATi0OZngclQlkN","Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","spotify:album:39qsmsNRXjVaFqTZj9af0j","Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","spotify:artist:7i9j813KFoSBMldGqlh2Z1, spotify:artist:1gALaWbNDnwS2ECV09sn2A, spotify:artist:4L2dV3zY7RmkeiNO035Fi0","Riton, Nightcrawlers, Mufasa & Hypeman","2021-01-15","https://i.scdn.co/image/ab67616d0000b273815cb538fd7821595b2bc8c5","1","1","169153","https://p.scdn.co/mp3-preview/0a9ed687dddcd95c83e37099958bdc6d54430e4d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBCEN2000163","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:5066WzFaeJhqmQmKjBmrr6","Weekend (Party, Sleep, Repeat)","spotify:artist:7AgS2ycsLUG0NPTY1AAboT, spotify:artist:6WamMeXO2jN9tUYxSBUclQ","Mark Mendy, Paradigm","spotify:album:2rBpiaXs2GC7mPr6ckxfi3","Weekend (Party, Sleep, Repeat)","spotify:artist:7AgS2ycsLUG0NPTY1AAboT, spotify:artist:6WamMeXO2jN9tUYxSBUclQ","Mark Mendy, Paradigm","2022-05-19","https://i.scdn.co/image/ab67616d0000b273b6363dba078fa404d434cfb6","1","1","138556","https://p.scdn.co/mp3-preview/e6050051f96c87ae117298f3bd9ec5e94adc4e80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","NLT2H2200303","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:1kKYjjfNYxE0YYgLa7vgVY","Higher Love","spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:6XpaIBNiVzIetEPCWDvAFP","Kygo, Whitney Houston","spotify:album:7tcs1X9pzFvcLOPuhCstQJ","Golden Hour","spotify:artist:23fqKkggKUBHNkbKtXEls4","Kygo","2020-05-29","https://i.scdn.co/image/ab67616d0000b27380368f0aa8f90c51674f9dd2","1","10","228267","https://p.scdn.co/mp3-preview/6737d20b6eba8e6bc5b9270d884b04022f38d713?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USRC11901901","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:2IL4G218joxwzcYkYC4SOX","Breathe Underwater","spotify:artist:3Wb1mXnd1hXkGwys5m54YC, spotify:artist:3xwLNvmLpu3mDKzCoht2lp","CARSTN, Treetalk","spotify:album:6XFuZV8T0ptWbKBwDUw7eW","Breathe Underwater","spotify:artist:3Wb1mXnd1hXkGwys5m54YC, spotify:artist:3xwLNvmLpu3mDKzCoht2lp","CARSTN, Treetalk","2023-08-11","https://i.scdn.co/image/ab67616d0000b273ec5bcbca22dc9be8d547fe7e","1","1","157416","https://p.scdn.co/mp3-preview/f75b2f5d2568e685b9ed2ee4559899ed28e51b45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","DEE862301219","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
"spotify:track:6f5ExP43esnvdKPddwKXJH","Better Days (NEIKED x Mae Muller x Polo G)","spotify:artist:5H6xmHXjsq98NLbEjuE29f, spotify:artist:1BEUkE2CSUgHTLSBMZdnFB, spotify:artist:6AgTAQt8XS6jRWi4sX7w49","NEIKED, Mae Muller, Polo G","spotify:album:2wcv0lHk5fUYyNGKugGa7q","Better Days (NEIKED x Mae Muller x Polo G)","spotify:artist:5H6xmHXjsq98NLbEjuE29f, spotify:artist:1BEUkE2CSUgHTLSBMZdnFB, spotify:artist:6AgTAQt8XS6jRWi4sX7w49","NEIKED, Mae Muller, Polo G","2021-09-24","https://i.scdn.co/image/ab67616d0000b2736b742298f7f36717855c4caf","1","1","160656","https://p.scdn.co/mp3-preview/d849e3ad098853384efd6562ea61fdde25519e78?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBUM72106057","spotify:user:qon9p4ro7d4cjfj1dsfw99k9z","2023-11-03T15:40:17Z"
